minute_offset,pv_power,house_load,tariff_price,prod_price,forecast_pv_power
1635,0.0,166.0,0.22206,0.12206,0.0
1650,0.0,153.88888888888889,0.2164,0.1164,0.0
1665,0.0,229.6428571428572,0.22001,0.12001,0.0
1680,0.0,159.04761904761904,0.228,0.128,0.0
1695,0.0,258.42105263157896,0.228,0.128,0.0
1710,0.0,188.3333333333333,0.2298347,0.1298347,0.0
1725,0.0,131.66666666666666,0.2345653,0.1345653,0.0
1740,0.0,132.0,0.22088,0.12088,0.0
1755,0.0,128.46153846153845,0.23843,0.13843,0.0
1770,0.0,150.0,0.228,0.128,0.0
1785,284.4,160.0,0.218,0.118,138.25
1800,371.56,170.41666666666666,0.2164,0.1164,140.0
1815,719.7142857142857,132.85714285714286,0.2164,0.1164,199.25
1830,1010.0,134.8,0.2164,0.1164,258.5
1845,710.68,291.40909090909093,0.21045,0.11045,317.75
1860,1108.4074074074074,225.9642857142857,0.2164,0.1164,377.0
1875,1054.4642857142858,106.1923076923077,0.21115,0.11115,421.75
1890,897.7692307692307,154.92,0.20460122,0.10460122,466.5
1905,487.48,138.8,0.20460878,0.10460878,511.25
1920,843.0689655172414,205.6,0.2164,0.1164,556.0
1935,1702.551724137931,139.58333333333334,0.20922,0.10922,603.75
1950,2342.793103448276,137.5735294117647,0.2092,0.1092,651.5
1965,2868.206896551724,159.7450980392157,0.19827,0.09827,699.25
1980,3672.896551724138,290.1923076923077,0.21022,0.11022,747.0
1995,3283.344827586207,234.72549019607845,0.2085199999999999,0.1085199999999999,780.5
2010,3566.689655172414,243.68,0.2066,0.1066,814.0
2025,2011.8148148148148,228.1818181818182,0.2011399999999999,0.10114,847.5
2040,2821.2413793103447,261.8723404255319,0.2083499999999999,0.1083499999999999,881.0
2055,1504.2307692307693,238.60416666666663,0.2054399999999999,0.1054399999999999,881.25
2070,294.76,215.1428571428572,0.2164,0.1164,881.5
2085,66.38095238095238,142.22222222222223,0.2074899999999999,0.1074899999999999,881.75
2100,394.2307692307692,148.33333333333334,0.2164,0.1164,882.0
2115,729.8518518518518,160.0,0.2164,0.1164,891.5
2130,495.16,136.92307692307693,0.2164,0.1164,901.0
2145,752.52,143.75,0.21312,0.11312,910.5
2160,265.3076923076923,209.2142857142857,0.21591,0.11591,920.0
2175,265.3076923076923,209.2142857142857,0.2164,0.1164,922.75
2190,55.3,221.25,0.2074899999999999,0.10607089,925.5
2205,128.68421052631578,103.33333333333331,0.20536,0.10424262,928.25
2220,597.75,255.0,0.20528,0.10333412,931.0
2235,1243.88,282.0416666666667,0.1965,0.09483658,935.0
2250,1216.2173913043478,361.1785714285714,0.17743,0.0763758,939.0
2265,799.6923076923077,298.7857142857143,0.16781,0.06706574,943.0
2280,876.32,296.2857142857143,0.1683199999999999,0.0675601,947.0
2295,441.0,268.0,0.159,0.05853918,947.25
2310,304.125,300.0,0.16455,0.0640763199999999,947.5
2325,388.4,274.75,0.16073,0.06051381,947.75
2340,387.8,199.0909090909091,0.17167,0.07143234,948.0
2355,194.0,244.1578947368421,0.175,0.07473608,907.25
2370,99.29166666666669,308.75,0.17,0.06813648,866.5
2385,158.03571428571428,325.45454545454544,0.1777399999999999,0.07562578,825.75
2400,69.06666666666666,293.6363636363636,0.18562,0.08276541,785.0
2415,30.2,265.1875,0.16603,0.0640466,742.25
2430,30.2,1125.625,0.19034,0.08785147,699.5
2445,30.2,2795.0,0.19401,0.09209106,656.75
2460,30.2,3461.55,0.15722983,0.05722983,614.0
2475,30.2,1457.7777777777778,0.18794017,0.08794017,570.75
2490,30.2,3702.318181818182,0.2164,0.1164,527.5
2505,30.2,2584.833333333333,0.23843,0.13843,484.25
2520,30.2,457.2413793103448,0.2027,0.1027,441.0
2535,30.2,465.12,0.2164,0.1164,391.25
2550,6.0,683.5862068965517,0.22769,0.12769,341.5
2565,5.0,620.1538461538462,0.23843,0.13843,291.75
2580,5.0,578.3214285714286,0.22805866,0.12805866,242.0
2595,5.0,650.5652173913044,0.23843,0.13843,199.5
2610,5.0,702.0454545454545,0.24003,0.14003,157.0
2625,5.0,447.05882352941177,0.24368,0.14368,114.5
2640,5.0,408.46153846153845,0.24003,0.14003,72.0
2655,5.0,396.6666666666667,0.24067,0.14067,76.475
2670,0.0,397.3333333333333,0.24201765,0.14201765,0.0
2685,0.0,438.75,0.24143,0.14143,0.0
2700,0.0,335.0,0.2591799999999999,0.15918,0.0
2715,0.0,311.3333333333333,0.24943844,0.14943844,0.0
2730,0.0,268.3333333333333,0.24242,0.14242,0.0
2745,0.0,315.7142857142857,0.23843,0.13843,0.0
2760,0.0,284.54545454545456,0.24449535,0.14449535,0.0
2775,0.0,265.0,0.24003,0.14003,0.0
2790,0.0,256.0,0.2390951399999999,0.1390951399999999,0.0
2805,0.0,205.7142857142857,0.23637951,0.13637951,0.0
2820,0.0,200.0,0.23843,0.13843,0.0
2835,0.0,175.0,0.23126316,0.13126316,0.0
2850,0.0,179.28571428571428,0.22734684,0.12734684,0.0
2865,0.0,164.54545454545453,0.2164,0.1164,0.0
