timestamp,pv_power,house_load,tariff_price,prod_price,forecast_pv_power,load_forecast
2026-05-30 00:37:30,0.0,235.8824,0.2557,0.1557,0.0,222.18763229201465
2026-05-30 00:38:00,0.0,235.2941,0.2557,0.1557,0.0,222.15531413257727
2026-05-30 00:38:30,0.0,234.7059,0.2557,0.1557,0.0,222.15797110284743
2026-05-30 00:39:00,0.0,234.1176,0.2557,0.1557,0.0,222.38860860121758
2026-05-30 00:39:30,0.0,233.5294,0.2557,0.1557,0.0,222.55176240520532
2026-05-30 00:40:00,0.0,232.9412,0.2557,0.1557,0.0,221.8038427950008
2026-05-30 00:40:30,0.0,232.3529,0.2557,0.1557,0.0,221.34270184240071
2026-05-30 00:41:00,0.0,231.7647,0.2557,0.1557,0.0,221.69209460402303
2026-05-30 00:41:30,0.0,231.1765,0.2557,0.1557,0.0,221.96311943787816
2026-05-30 00:42:00,0.0,230.5882,0.2557,0.1557,0.0,222.14537690382005
2026-05-30 00:42:30,0.0,230.0,0.2557,0.1557,0.0,221.84286176221104
2026-05-30 00:43:00,0.0,240.0,0.2557,0.1557,0.0,221.53410192466814
2026-05-30 00:43:30,0.0,230.0,0.2557,0.1557,0.0,221.46292244303964
2026-05-30 00:44:00,0.0,235.0,0.2557,0.1557,0.0,222.10568188255547
2026-05-30 00:44:30,0.0,240.0,0.2557,0.1557,0.0,222.36673404792876
2026-05-30 00:45:00,0.0,230.0,0.2542,0.1542,0.0,222.48901222373033
2026-05-30 00:45:30,0.0,235.0,0.2542,0.1542,0.0,222.16708854119491
2026-05-30 00:46:00,0.0,240.0,0.2542,0.1542,0.0,221.31699666754466
2026-05-30 00:46:30,0.0,230.0,0.2542,0.1542,0.0,220.90977973976206
2026-05-30 00:47:00,0.0,180.0,0.2542,0.1542,0.0,221.98535154008331
2026-05-30 00:47:30,0.0,170.0,0.2542,0.1542,0.0,221.63090006330256
2026-05-30 00:48:00,0.0,175.0,0.2542,0.1542,0.0,221.3051110215193
2026-05-30 00:48:30,0.0,180.0,0.2542,0.1542,0.0,220.80461869400247
2026-05-30 00:49:00,0.0,170.0,0.2542,0.1542,0.0,220.52840999300147
2026-05-30 00:49:30,0.0,190.0,0.2542,0.1542,0.0,220.74193916561597
2026-05-30 00:50:00,0.0,195.0,0.2542,0.1542,0.0,221.23240637047164
2026-05-30 00:50:30,0.0,200.0,0.2542,0.1542,0.0,221.5508730883789
2026-05-30 00:51:00,0.0,198.3333,0.2542,0.1542,0.0,220.77616111417032
2026-05-30 00:51:30,0.0,196.6667,0.2542,0.1542,0.0,219.87732115816814
2026-05-30 00:52:00,0.0,195.0,0.2542,0.1542,0.0,219.70236994663748
2026-05-30 00:52:30,0.0,193.3333,0.2542,0.1542,0.0,219.65394247937593
2026-05-30 00:53:00,0.0,191.6667,0.2542,0.1542,0.0,219.5639673715764
2026-05-30 00:53:30,0.0,190.0,0.2542,0.1542,0.0,219.7350831825638
2026-05-30 00:54:00,0.0,195.0,0.2542,0.1542,0.0,219.4087006681483
2026-05-30 00:54:30,0.0,200.0,0.2542,0.1542,0.0,220.30337704957662
2026-05-30 00:55:00,0.0,190.0,0.2542,0.1542,0.0,219.87363023751877
2026-05-30 00:55:30,0.0,195.0,0.2542,0.1542,0.0,220.16212378055
2026-05-30 00:56:00,0.0,200.0,0.2542,0.1542,0.0,219.4422061610127
2026-05-30 00:56:30,0.0,190.0,0.2542,0.1542,0.0,219.51527077052899
2026-05-30 00:57:00,0.0,200.0,0.2542,0.1542,0.0,218.6398601781002
2026-05-30 00:57:30,0.0,190.0,0.2542,0.1542,0.0,218.69075589147894
2026-05-30 00:58:00,0.0,180.0,0.2542,0.1542,0.0,218.91699915435123
2026-05-30 00:58:30,0.0,176.6667,0.2542,0.1542,0.0,219.13965964893478
2026-05-30 00:59:00,0.0,173.3333,0.2542,0.1542,0.0,218.8695546046557
2026-05-30 00:59:30,0.0,170.0,0.2542,0.1542,0.0,218.84041653064034
2026-05-30 01:00:00,0.0,175.0,0.2506,0.1506,0.0,219.57214294550806
2026-05-30 01:00:30,0.0,180.0,0.2506,0.1506,0.0,219.5093284547201
2026-05-30 01:01:00,0.0,170.0,0.2506,0.1506,0.0,219.87535719305106
2026-05-30 01:01:30,0.0,180.0,0.2506,0.1506,0.0,219.44714908170587
2026-05-30 01:02:00,0.0,175.0,0.2506,0.1506,0.0,218.62662282641952
2026-05-30 01:02:30,0.0,170.0,0.2506,0.1506,0.0,219.68789768351937
2026-05-30 01:03:00,0.0,180.0,0.2506,0.1506,0.0,220.27402070296435
2026-05-30 01:03:30,0.0,170.0,0.2506,0.1506,0.0,220.72147313580572
2026-05-30 01:04:00,0.0,167.5,0.2506,0.1506,0.0,219.80903023274809
2026-05-30 01:04:30,0.0,165.0,0.2506,0.1506,0.0,219.83925480737554
2026-05-30 01:05:00,0.0,162.5,0.2506,0.1506,0.0,220.30484181984693
2026-05-30 01:05:30,0.0,160.0,0.2506,0.1506,0.0,220.39222374538346
2026-05-30 01:06:00,0.0,162.5,0.2506,0.1506,0.0,220.6936214364508
2026-05-30 01:06:30,0.0,165.0,0.2506,0.1506,0.0,220.6806026281703
2026-05-30 01:07:00,0.0,167.5,0.2506,0.1506,0.0,220.76502661854738
2026-05-30 01:07:30,0.0,170.0,0.2506,0.1506,0.0,221.72464498194967
2026-05-30 01:08:00,0.0,160.0,0.2506,0.1506,0.0,222.29570403888434
2026-05-30 01:08:30,0.0,161.6667,0.2506,0.1506,0.0,222.79958054351786
2026-05-30 01:09:00,0.0,163.3333,0.2506,0.1506,0.0,222.46510646717087
2026-05-30 01:09:30,0.0,165.0,0.2506,0.1506,0.0,222.98902545487525
2026-05-30 01:10:00,0.0,166.6667,0.2506,0.1506,0.0,223.48877734960246
2026-05-30 01:10:30,0.0,168.3333,0.2506,0.1506,0.0,223.8205589366582
2026-05-30 01:11:00,0.0,170.0,0.2506,0.1506,0.0,223.8752355949616
2026-05-30 01:11:30,0.0,160.0,0.2506,0.1506,0.0,224.262028418149
2026-05-30 01:12:00,0.0,165.0,0.2506,0.1506,0.0,223.78931800966902
2026-05-30 01:12:30,0.0,170.0,0.2506,0.1506,0.0,224.53657085230347
2026-05-30 01:13:00,0.0,160.0,0.2506,0.1506,0.0,224.94786121629414
2026-05-30 01:13:30,0.0,170.0,0.2506,0.1506,0.0,224.86283868155883
2026-05-30 01:14:00,0.0,160.0,0.2506,0.1506,0.0,224.41057488459597
2026-05-30 01:14:30,0.0,165.0,0.2506,0.1506,0.0,224.23657896037295
2026-05-30 01:15:00,0.0,170.0,0.2436,0.1436,0.0,224.24316697250373
2026-05-30 01:15:30,0.0,160.0,0.2436,0.1436,0.0,223.86407076738698
2026-05-30 01:16:00,0.0,157.5,0.2436,0.1436,0.0,223.8362339800851
2026-05-30 01:16:30,0.0,155.0,0.2436,0.1436,0.0,223.97928683897558
2026-05-30 01:17:00,0.0,152.5,0.2436,0.1436,0.0,224.2611643923055
2026-05-30 01:17:30,0.0,150.0,0.2436,0.1436,0.0,223.18361367900823
2026-05-30 01:18:00,0.0,170.0,0.2436,0.1436,0.0,223.98223093484674
2026-05-30 01:18:30,0.0,165.0,0.2436,0.1436,0.0,224.59688863070343
2026-05-30 01:19:00,0.0,160.0,0.2436,0.1436,0.0,224.16891744918803
2026-05-30 01:19:30,0.0,163.3333,0.2436,0.1436,0.0,224.92871725480484
2026-05-30 01:20:00,0.0,166.6667,0.2436,0.1436,0.0,225.0300442135226
2026-05-30 01:20:30,0.0,170.0,0.2436,0.1436,0.0,225.24617142041936
2026-05-30 01:21:00,0.0,165.0,0.2436,0.1436,0.0,225.19550794768813
2026-05-30 01:21:30,0.0,160.0,0.2436,0.1436,0.0,225.0914433498693
2026-05-30 01:22:00,0.0,170.0,0.2436,0.1436,0.0,224.55219893593613
2026-05-30 01:22:30,0.0,160.0,0.2436,0.1436,0.0,224.82435373800865
2026-05-30 01:23:00,0.0,170.0,0.2436,0.1436,0.0,224.9799850858082
2026-05-30 01:23:30,0.0,160.0,0.2436,0.1436,0.0,224.7488648728507
2026-05-30 01:24:00,0.0,158.0,0.2436,0.1436,0.0,225.01449870890966
2026-05-30 01:24:30,0.0,156.0,0.2436,0.1436,0.0,224.7390336437717
2026-05-30 01:25:00,0.0,154.0,0.2436,0.1436,0.0,224.1014039948479
2026-05-30 01:25:30,0.0,152.0,0.2436,0.1436,0.0,224.56654458366665
2026-05-30 01:26:00,0.0,150.0,0.2436,0.1436,0.0,224.11213319109223
2026-05-30 01:26:30,0.0,160.0,0.2436,0.1436,0.0,223.336787642769
2026-05-30 01:27:00,0.0,158.3333,0.2436,0.1436,0.0,222.62049947161643
2026-05-30 01:27:30,0.0,156.6667,0.2436,0.1436,0.0,222.1182545243723
2026-05-30 01:28:00,0.0,155.0,0.2436,0.1436,0.0,222.86255043456276
2026-05-30 01:28:30,0.0,153.3333,0.2436,0.1436,0.0,223.45889684343646
2026-05-30 01:29:00,0.0,151.6667,0.2436,0.1436,0.0,222.6183064917371
2026-05-30 01:29:30,0.0,150.0,0.2436,0.1436,0.0,223.2936950541216
2026-05-30 01:30:00,0.0,160.0,0.2446,0.1446,0.0,223.3274189570111
2026-05-30 01:30:30,0.0,170.0,0.2446,0.1446,0.0,222.65330855328176
2026-05-30 01:31:00,0.0,160.0,0.2446,0.1446,0.0,222.48937295896067
2026-05-30 01:31:30,0.0,158.3333,0.2446,0.1446,0.0,222.91981523027619
2026-05-30 01:32:00,0.0,156.6667,0.2446,0.1446,0.0,223.1016534301173
2026-05-30 01:32:30,0.0,155.0,0.2446,0.1446,0.0,222.82852501124503
2026-05-30 01:33:00,0.0,153.3333,0.2446,0.1446,0.0,222.70475215020244
2026-05-30 01:33:30,0.0,151.6667,0.2446,0.1446,0.0,222.70622877051736
2026-05-30 01:34:00,0.0,150.0,0.2446,0.1446,0.0,223.23632055828816
2026-05-30 01:34:30,0.0,160.0,0.2446,0.1446,0.0,223.50373616202754
2026-05-30 01:35:00,0.0,150.0,0.2446,0.1446,0.0,223.86321737279903
2026-05-30 01:35:30,0.0,170.0,0.2446,0.1446,0.0,224.14450120742228
2026-05-30 01:36:00,0.0,160.0,0.2446,0.1446,0.0,224.2369655314657
2026-05-30 01:36:30,0.0,170.0,0.2446,0.1446,0.0,223.73647715009955
2026-05-30 01:37:00,0.0,160.0,0.2446,0.1446,0.0,223.13258340003193
2026-05-30 01:37:30,0.0,163.3333,0.2446,0.1446,0.0,224.28256900982674
2026-05-30 01:38:00,0.0,166.6667,0.2446,0.1446,0.0,224.20180113560986
2026-05-30 01:38:30,0.0,170.0,0.2446,0.1446,0.0,224.47374468668878
2026-05-30 01:39:00,0.0,160.0,0.2446,0.1446,0.0,224.8680529626277
2026-05-30 01:39:30,0.0,165.0,0.2446,0.1446,0.0,225.1041705753246
2026-05-30 01:40:00,0.0,170.0,0.2446,0.1446,0.0,225.59477571301207
2026-05-30 01:40:30,0.0,210.0,0.2446,0.1446,0.0,226.45793233041175
2026-05-30 01:41:00,0.0,250.0,0.2446,0.1446,0.0,227.14277708683585
2026-05-30 01:41:30,0.0,230.0,0.2446,0.1446,0.0,226.634790860907
2026-05-30 01:42:00,0.0,220.0,0.2446,0.1446,0.0,226.2969552589763
2026-05-30 01:42:30,0.0,223.3333,0.2446,0.1446,0.0,226.7284249255931
2026-05-30 01:43:00,0.0,226.6667,0.2446,0.1446,0.0,227.0306087013778
2026-05-30 01:43:30,0.0,230.0,0.2446,0.1446,0.0,226.84551848055415
2026-05-30 01:44:00,0.0,220.0,0.2446,0.1446,0.0,226.27046451755734
2026-05-30 01:44:30,0.0,215.0,0.2446,0.1446,0.0,225.53321500988258
2026-05-30 01:45:00,0.0,210.0,0.245,0.145,0.0,225.8201232120884
2026-05-30 01:45:30,0.0,220.0,0.245,0.145,0.0,225.90510020132766
2026-05-30 01:46:00,0.0,230.0,0.245,0.145,0.0,225.8252330521441
2026-05-30 01:46:30,0.0,240.0,0.245,0.145,0.0,225.1321608751244
2026-05-30 01:47:00,0.0,245.0,0.245,0.145,0.0,224.01076147842298
2026-05-30 01:47:30,0.0,250.0,0.245,0.145,0.0,224.5008435833991
2026-05-30 01:48:00,0.0,240.0,0.245,0.145,0.0,225.21782952617883
2026-05-30 01:48:30,0.0,250.0,0.245,0.145,0.0,225.26445465934188
2026-05-30 01:49:00,0.0,245.0,0.245,0.145,0.0,224.93720676238524
2026-05-30 01:49:30,0.0,240.0,0.245,0.145,0.0,224.9756030039137
2026-05-30 01:50:00,0.0,250.0,0.245,0.145,0.0,225.10175212065397
2026-05-30 01:50:30,0.0,240.0,0.245,0.145,0.0,224.54060693940758
2026-05-30 01:51:00,0.0,250.0,0.245,0.145,0.0,225.27782572233144
2026-05-30 01:51:30,0.0,240.0,0.245,0.145,0.0,225.50843052281795
2026-05-30 01:52:00,0.0,236.6667,0.245,0.145,0.0,225.25352782198482
2026-05-30 01:52:30,0.0,233.3333,0.245,0.145,0.0,225.51891883663274
2026-05-30 01:53:00,0.0,230.0,0.245,0.145,0.0,225.11284820033126
2026-05-30 01:53:30,0.0,240.0,0.245,0.145,0.0,224.05709341015515
2026-05-30 01:54:00,0.0,230.0,0.245,0.145,0.0,224.78402164980272
2026-05-30 01:54:30,0.0,220.0,0.245,0.145,0.0,223.9573354222163
2026-05-30 01:55:00,0.0,215.0,0.245,0.145,0.0,223.59359217020474
2026-05-30 01:55:30,0.0,210.0,0.245,0.145,0.0,223.52996821716093
2026-05-30 01:56:00,0.0,215.0,0.245,0.145,0.0,223.39019230907266
2026-05-30 01:56:30,0.0,220.0,0.245,0.145,0.0,223.43963204476768
2026-05-30 01:57:00,0.0,221.4286,0.245,0.145,0.0,224.10675119924022
2026-05-30 01:57:30,0.0,222.8571,0.245,0.145,0.0,223.888472540755
2026-05-30 01:58:00,0.0,224.2857,0.245,0.145,0.0,223.6613207363177
2026-05-30 01:58:30,0.0,225.7143,0.245,0.145,0.0,223.56034522568154
2026-05-30 01:59:00,0.0,227.1429,0.245,0.145,0.0,223.1281288605587
2026-05-30 01:59:30,0.0,228.5714,0.245,0.145,0.0,223.2353371075156
2026-05-30 02:00:00,0.0,230.0,0.2408,0.1408,0.0,223.39893180989648
2026-05-30 02:00:30,0.0,170.0,0.2408,0.1408,0.0,222.9096678090236
2026-05-30 02:01:00,0.0,165.0,0.2408,0.1408,0.0,222.65193266006497
2026-05-30 02:01:30,0.0,160.0,0.2408,0.1408,0.0,222.40475655992176
2026-05-30 02:02:00,0.0,163.3333,0.2408,0.1408,0.0,222.3485248376003
2026-05-30 02:02:30,0.0,166.6667,0.2408,0.1408,0.0,222.22595303143646
2026-05-30 02:03:00,0.0,170.0,0.2408,0.1408,0.0,222.44813500837958
2026-05-30 02:03:30,0.0,160.0,0.2408,0.1408,0.0,221.75083047487402
2026-05-30 02:04:00,0.0,165.0,0.2408,0.1408,0.0,221.80878259583946
2026-05-30 02:04:30,0.0,170.0,0.2408,0.1408,0.0,222.50307298287782
2026-05-30 02:05:00,0.0,160.0,0.2408,0.1408,0.0,221.6853654634423
2026-05-30 02:05:30,0.0,163.3333,0.2408,0.1408,0.0,221.9890870895981
2026-05-30 02:06:00,0.0,166.6667,0.2408,0.1408,0.0,222.1175680498774
2026-05-30 02:06:30,0.0,170.0,0.2408,0.1408,0.0,222.97275707036292
2026-05-30 02:07:00,0.0,160.0,0.2408,0.1408,0.0,223.14461737216516
2026-05-30 02:07:30,0.0,170.0,0.2408,0.1408,0.0,222.19206511245247
2026-05-30 02:08:00,0.0,180.0,0.2408,0.1408,0.0,221.94298658812207
2026-05-30 02:08:30,0.0,190.0,0.2408,0.1408,0.0,222.19128922013397
2026-05-30 02:09:00,0.0,180.0,0.2408,0.1408,0.0,221.77556822742238
2026-05-30 02:09:30,0.0,190.0,0.2408,0.1408,0.0,222.11244437865398
2026-05-30 02:10:00,0.0,180.0,0.2408,0.1408,0.0,221.92827236672022
2026-05-30 02:10:30,0.0,181.1111,0.2408,0.1408,0.0,221.68840038974622
2026-05-30 02:11:00,0.0,182.2222,0.2408,0.1408,0.0,220.64547482754784
2026-05-30 02:11:30,0.0,183.3333,0.2408,0.1408,0.0,220.08783518116107
2026-05-30 02:12:00,0.0,184.4444,0.2408,0.1408,0.0,220.70649145347082
2026-05-30 02:12:30,0.0,185.5556,0.2408,0.1408,0.0,220.65142464017376
2026-05-30 02:13:00,0.0,186.6667,0.2408,0.1408,0.0,219.53189803546186
2026-05-30 02:13:30,0.0,187.7778,0.2408,0.1408,0.0,219.56993587896875
2026-05-30 02:14:00,0.0,188.8889,0.2408,0.1408,0.0,219.68864174405326
2026-05-30 02:14:30,0.0,190.0,0.2408,0.1408,0.0,220.44970598828286
2026-05-30 02:15:00,0.0,180.0,0.2408,0.1408,0.0,221.15450598601026
2026-05-30 02:15:30,0.0,176.6667,0.2408,0.1408,0.0,221.0436137084025
2026-05-30 02:16:00,0.0,173.3333,0.2408,0.1408,0.0,221.9862160706479
2026-05-30 02:16:30,0.0,170.0,0.2408,0.1408,0.0,221.2623794444145
2026-05-30 02:17:00,0.0,160.0,0.2408,0.1408,0.0,220.9685520063334
2026-05-30 02:17:30,0.0,159.0,0.2408,0.1408,0.0,220.887503631089
2026-05-30 02:18:00,0.0,158.0,0.2408,0.1408,0.0,220.00494964407497
2026-05-30 02:18:30,0.0,157.0,0.2408,0.1408,0.0,220.554689783751
2026-05-30 02:19:00,0.0,156.0,0.2408,0.1408,0.0,220.14542990208568
2026-05-30 02:19:30,0.0,155.0,0.2408,0.1408,0.0,219.2738699864418
2026-05-30 02:20:00,0.0,154.0,0.2408,0.1408,0.0,219.08300571163642
2026-05-30 02:20:30,0.0,153.0,0.2408,0.1408,0.0,218.92424919573904
2026-05-30 02:21:00,0.0,152.0,0.2408,0.1408,0.0,218.86231432171715
2026-05-30 02:21:30,0.0,151.0,0.2408,0.1408,0.0,219.1904357286415
2026-05-30 02:22:00,0.0,150.0,0.2408,0.1408,0.0,218.81645622820707
2026-05-30 02:22:30,0.0,160.0,0.2408,0.1408,0.0,219.15187212149274
2026-05-30 02:23:00,0.0,161.1111,0.2408,0.1408,0.0,219.19004452582277
2026-05-30 02:23:30,0.0,162.2222,0.2408,0.1408,0.0,218.81185010198897
2026-05-30 02:24:00,0.0,163.3333,0.2408,0.1408,0.0,218.69777842020218
2026-05-30 02:24:30,0.0,164.4444,0.2408,0.1408,0.0,217.97344773699925
2026-05-30 02:25:00,0.0,165.5556,0.2408,0.1408,0.0,218.3608572485163
2026-05-30 02:25:30,0.0,166.6667,0.2408,0.1408,0.0,217.22424943164393
2026-05-30 02:26:00,0.0,167.7778,0.2408,0.1408,0.0,216.82659208272545
2026-05-30 02:26:30,0.0,168.8889,0.2408,0.1408,0.0,217.62902995541415
2026-05-30 02:27:00,0.0,170.0,0.2408,0.1408,0.0,217.75192683219677
2026-05-30 02:27:30,0.0,165.0,0.2408,0.1408,0.0,218.65360546023052
2026-05-30 02:28:00,0.0,160.0,0.2408,0.1408,0.0,218.02936326899268
2026-05-30 02:28:30,0.0,156.6667,0.2408,0.1408,0.0,217.64927526997974
2026-05-30 02:29:00,0.0,153.3333,0.2408,0.1408,0.0,217.79910286935618
2026-05-30 02:29:30,0.0,150.0,0.2408,0.1408,0.0,216.8248519285605
2026-05-30 02:30:00,0.0,160.0,0.2395,0.1395,0.0,217.0264514327936
2026-05-30 02:30:30,0.0,159.1667,0.2395,0.1395,0.0,217.91214494741615
2026-05-30 02:31:00,0.0,158.3333,0.2395,0.1395,0.0,217.06579606420527
2026-05-30 02:31:30,0.0,157.5,0.2395,0.1395,0.0,216.65850906185713
2026-05-30 02:32:00,0.0,156.6667,0.2395,0.1395,0.0,216.29215684809688
2026-05-30 02:32:30,0.0,155.8333,0.2395,0.1395,0.0,216.45857010521624
2026-05-30 02:33:00,0.0,155.0,0.2395,0.1395,0.0,217.05021334108855
2026-05-30 02:33:30,0.0,154.1667,0.2395,0.1395,0.0,217.66266378833203
2026-05-30 02:34:00,0.0,153.3333,0.2395,0.1395,0.0,217.99478327699887
2026-05-30 02:34:30,0.0,152.5,0.2395,0.1395,0.0,217.61008529807148
2026-05-30 02:35:00,0.0,151.6667,0.2395,0.1395,0.0,217.6790152626506
2026-05-30 02:35:30,0.0,150.8333,0.2395,0.1395,0.0,217.79143817291822
2026-05-30 02:36:00,0.0,150.0,0.2395,0.1395,0.0,216.65938858540733
2026-05-30 02:36:30,0.0,160.0,0.2395,0.1395,0.0,216.7311865167798
2026-05-30 02:37:00,0.0,170.0,0.2395,0.1395,0.0,216.7903655756974
2026-05-30 02:37:30,0.0,180.0,0.2395,0.1395,0.0,215.6891034885663
2026-05-30 02:38:00,0.0,190.0,0.2395,0.1395,0.0,215.839653842399
2026-05-30 02:38:30,0.0,180.0,0.2395,0.1395,0.0,216.54592338331668
2026-05-30 02:39:00,0.0,170.0,0.2395,0.1395,0.0,216.05367288266703
2026-05-30 02:39:30,0.0,160.0,0.2395,0.1395,0.0,216.3576484412332
2026-05-30 02:40:00,0.0,180.0,0.2395,0.1395,0.0,215.99451756801278
2026-05-30 02:40:30,0.0,190.0,0.2395,0.1395,0.0,215.17164480952843
2026-05-30 02:41:00,0.0,180.0,0.2395,0.1395,0.0,214.39977147266248
2026-05-30 02:41:30,0.0,181.4286,0.2395,0.1395,0.0,214.1370501267362
